"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"WCDOPUS","200803","1014.143","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200804","1085.749","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200805","1174.671","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200806","1159.727","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200807","1294.598","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200808","1214.26","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200809","1162.651","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200810","1144.793","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200811","1153.065","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200812","1302.729","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200813","14145.556","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200901","1271.683","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200902","927.703","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200903","1121.297","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200904","1036.33","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200905","1065.28","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200906","1117.942","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200907","1247.789","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200908","1206.064","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200909","1113.108","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200910","1142.295","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200911","1164.182","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200912","1251.914","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","200913","13665.587","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201001","1187.243","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201002","908.411","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201003","1192.122","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201004","1070.559","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201005","1138.468","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201006","1218.68","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201007","1272.917","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201008","1260.992","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201009","1102.218","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201010","981.82","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201011","1121.06","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201012","1196.636","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201013","13651.126","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201101","1181.61","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201102","1045.829","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201103","1126.152","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201104","996.204","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201105","909.977","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201106","1162.36","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201107","1201.69","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201108","1180.796","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201109","1117.378","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201110","1077.791","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201111","1133.46","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201112","1075.738","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201113","13208.985","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201201","1104.024","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201202","926.481","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201203","862.576","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201204","681.468","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201205","892.451","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201206","925.728","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201207","1057.886","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201208","1038.892","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201209","885.033","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201210","796.287","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201211","1090.295","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201212","934.481","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201213","11195.602","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201301","1047.342","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201302","950.498","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201303","1171.19","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201304","716.279","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201305","992.032","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201306","979.105","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201307","1107.932","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201308","925.145","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201309","749.409","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201310","736.971","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201311","781.157","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201312","1121.611","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201313","11278.671","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201401","1199.191","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201402","1018.848","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201403","1058.804","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201404","913.901","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201405","927.452","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201406","1054.214","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201407","1121.5","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201408","1105.238","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201409","1028.962","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201410","715.007","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201411","972.926","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201412","974.163","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201413","12090.206","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201501","1065.103","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201502","1001.462","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201503","754.557","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201504","580.044","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201505","756.198","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201506","872.419","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201507","883.439","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201508","954.193","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201509","884.643","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201510","543.592","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201511","840.071","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201512","833.581","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201513","9969.302","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201601","1077.272","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201602","934.058","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201603","817.735","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201604","641.96","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201605","706.181","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201606","825.673","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201607","1049.962","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201608","1063.929","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201609","765.89","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201610","540.819","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201611","705.441","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201612","1009.484","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201613","10138.404","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201701","1026.588","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201702","916.237","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201703","975.415","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201704","651.103","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201705","695.704","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201706","776.565","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201707","907.042","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201708","900.879","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201709","801.196","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201710","629.794","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201711","668.316","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201712","1002.61","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201713","9951.449","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201801","1090.352","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201802","908.829","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201803","996.831","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201804","704.399","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201805","600.296","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201806","817.694","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201807","928.422","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201808","949.021","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201809","817.709","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201810","723.278","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201811","923.145","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201812","971.182","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201813","10431.158","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201901","990.209","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201902","836.269","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201903","896.653","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201904","693.317","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201905","762.825","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201906","808.075","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201907","793.904","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201908","774.067","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201909","626.552","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201910","587.072","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201911","711.48","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201912","783.136","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","201913","9263.559","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","202001","674.31","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","202002","646.579","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","202003","523.954","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","202004","762.55","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","202005","762.55","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","202006","Not Available","2","Waste Coal Supplied","Thousand Short Tons"
"WCDOPUS","202007","Not Available","2","Waste Coal Supplied","Thousand Short Tons"
"CLIMPUS","194913","315","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","195013","365","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","195113","319","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","195213","291","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","195313","258","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","195413","205","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","195513","337","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","195613","356","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","195713","368","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","195813","311","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","195913","378","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","196013","262","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","196113","165","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","196213","240","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","196313","272","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","196413","293","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","196513","184","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","196613","178","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","196713","227","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","196813","224","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","196913","109","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197013","36","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197113","111","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197213","47","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197301","2","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197302","2","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197303","3","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197304","4","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197305","10","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197306","3","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197307","2","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197308","8","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197309","24","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197310","39","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197311","15","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197312","15","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197313","127","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197401","110","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197402","167","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197403","43","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197404","114","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197405","92","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197406","70","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197407","120","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197408","490","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197409","129","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197410","265","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197411","329","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197412","151","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197413","2080","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197501","91","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197502","150","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197503","198","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197504","66","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197505","96","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197506","37","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197507","3","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197508","129","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197509","42","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197510","1","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197511","38","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197512","89","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197513","940","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197601","103","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197602","114","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197603","40","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197604","132","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197605","90","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197606","192","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197607","39","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197608","90","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197609","65","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197610","94","3","Coal Imports","Thousand Short Tons"
"CLIMPUS","197611","149","3","Coal Imports","Thousand Short Tons"
